source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre
Northern_Renaissance,High_Renaissance,0.86855548620224,3401,20894,Unknown Artist,raphael,Unknown Genre,sketch_and_study
High_Renaissance,Mannerism_Late_Renaissance,0.8491804599761963,42440,44263,pietro-perugino,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8430105447769165,45542,44263,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8380471467971802,29359,44263,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.836844265460968,23140,44263,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8319832682609558,39442,44263,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8200487494468689,30167,21552,Unknown Artist,Unknown Artist,genre_painting,genre_painting
Northern_Renaissance,Baroque,0.8146793246269226,21368,21552,Unknown Artist,Unknown Artist,landscape,genre_painting
Northern_Renaissance,Baroque,0.8146750926971436,68269,21552,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting
Early_Renaissance,High_Renaissance,0.903457760810852,34989,49846,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8936787843704224,29359,49846,fra-angelico,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8890944123268127,53073,49846,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8821684718132019,56018,49846,fra-angelico,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8804746866226196,56901,49846,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8581973910331726,68561,40469,Unknown Artist,tintoretto,Unknown Genre,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8579186201095581,74349,40469,Unknown Artist,tintoretto,Unknown Genre,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8576543927192688,25789,40469,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8537212014198303,34184,40469,Unknown Artist,tintoretto,genre_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8532787561416626,1310,40469,albrecht-durer,tintoretto,religious_painting,religious_painting
Baroque,Rococo,0.8788667321205139,26732,26405,Unknown Artist,Unknown Artist,cityscape,cityscape
Baroque,Rococo,0.872368574142456,78706,26405,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
Baroque,Rococo,0.8605661988258362,67933,26405,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
Baroque,Rococo,0.8602465391159058,36697,26405,Unknown Artist,Unknown Artist,genre_painting,cityscape
Baroque,Rococo,0.8498562574386597,78678,26405,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
High_Renaissance,Baroque,0.9273122549057007,31767,24638,raphael,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.9176218509674072,22248,24638,raphael,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9130647778511047,49582,24638,tintoretto,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9097599387168884,55942,24638,paolo-veronese,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9080525040626526,38687,24638,tintoretto,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8400605320930481,52759,51673,Unknown Artist,Unknown Artist,religious_painting,genre_painting
High_Renaissance,Baroque,0.8350058197975159,25449,51673,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Northern_Renaissance,Baroque,0.830909013748169,56778,51673,hans-holbein-the-younger,Unknown Artist,religious_painting,genre_painting
Northern_Renaissance,Baroque,0.8250256180763245,8196,51673,albrecht-durer,Unknown Artist,religious_painting,genre_painting
Early_Renaissance,Baroque,0.8232799768447876,37522,51673,Unknown Artist,Unknown Artist,religious_painting,genre_painting
Early_Renaissance,High_Renaissance,0.867507815361023,43628,51445,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8647167682647705,34666,51445,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8604750633239746,47661,51445,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8572229146957397,56350,51445,fra-angelico,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8539155125617981,20123,51445,fra-angelico,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9025425314903259,68173,75777,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,High_Renaissance,0.9021015167236328,81081,75777,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Early_Renaissance,High_Renaissance,0.9003015160560608,80532,75777,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8873143196105957,11600,75777,albrecht-durer,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8854563236236572,17989,75777,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Early_Renaissance,Mannerism_Late_Renaissance,0.8337612152099609,43952,56706,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8209682106971741,55790,56706,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8125947713851929,34379,56706,Unknown Artist,el-greco,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8116645216941833,77065,56706,Unknown Artist,el-greco,Unknown Genre,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8086938858032227,19094,56706,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9086423516273499,21002,40812,leonardo-da-vinci,leonardo-da-vinci,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8864712119102478,726,40812,albrecht-durer,leonardo-da-vinci,religious_painting,portrait
Early_Renaissance,High_Renaissance,0.8715267181396484,30562,40812,leonardo-da-vinci,leonardo-da-vinci,sketch_and_study,portrait
Early_Renaissance,High_Renaissance,0.842285692691803,21753,40812,Unknown Artist,leonardo-da-vinci,sketch_and_study,portrait
Northern_Renaissance,High_Renaissance,0.8409867286682129,6696,40812,albrecht-durer,leonardo-da-vinci,religious_painting,portrait
Early_Renaissance,High_Renaissance,0.8833170533180237,44431,68561,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8727366328239441,56364,68561,hieronymus-bosch,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,High_Renaissance,0.8634410500526428,37604,68561,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8630269169807434,28527,68561,hieronymus-bosch,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,High_Renaissance,0.8595449328422546,40794,68561,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre
Baroque,Rococo,0.8631480932235718,78700,59668,Unknown Artist,Unknown Artist,Unknown Genre,landscape
Baroque,Rococo,0.8610301613807678,59987,59668,Unknown Artist,Unknown Artist,landscape,landscape
Baroque,Rococo,0.8594599962234497,78620,59668,Unknown Artist,Unknown Artist,Unknown Genre,landscape
Baroque,Rococo,0.854289710521698,37959,59668,canaletto,Unknown Artist,cityscape,landscape
Baroque,Rococo,0.846325695514679,76972,59668,Unknown Artist,Unknown Artist,Unknown Genre,landscape
Early_Renaissance,High_Renaissance,0.8544750809669495,45961,22357,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.849138617515564,36364,22357,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8472680449485779,48457,22357,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8471786975860596,56516,22357,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8456310033798218,47158,22357,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8392874598503113,56806,33516,pietro-perugino,Unknown Artist,religious_painting,still_life
High_Renaissance,Baroque,0.8315969705581665,56602,33516,raphael,Unknown Artist,religious_painting,still_life
Northern_Renaissance,Baroque,0.8269690275192261,45064,33516,Unknown Artist,Unknown Artist,genre_painting,still_life
Early_Renaissance,Baroque,0.825795590877533,36632,33516,Unknown Artist,Unknown Artist,religious_painting,still_life
Mannerism_Late_Renaissance,Baroque,0.8249403834342957,50319,33516,paolo-veronese,Unknown Artist,religious_painting,still_life
Baroque,Rococo,0.8779123425483704,769,63248,rembrandt,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8580690622329712,23086,63248,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Rococo,0.8495901823043823,48496,63248,titian,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8476969599723816,21588,63248,peter-paul-rubens,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8472154140472412,17743,63248,rembrandt,Unknown Artist,portrait,portrait
High_Renaissance,Mannerism_Late_Renaissance,0.8493732810020447,63327,42905,raphael,Unknown Artist,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8458663821220398,3783,42905,albrecht-durer,Unknown Artist,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8420860171318054,65240,42905,Unknown Artist,Unknown Artist,portrait,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8361181616783142,42819,42905,Unknown Artist,Unknown Artist,religious_painting,portrait
Northern_Renaissance,Mannerism_Late_Renaissance,0.8239760994911194,51292,42905,Unknown Artist,Unknown Artist,portrait,portrait
High_Renaissance,Northern_Renaissance,0.8642646670341492,39859,18017,leonardo-da-vinci,albrecht-durer,sketch_and_study,genre_painting
High_Renaissance,Northern_Renaissance,0.8530516028404236,69294,18017,Unknown Artist,albrecht-durer,Unknown Genre,genre_painting
Early_Renaissance,Northern_Renaissance,0.8430337309837341,75590,18017,Unknown Artist,albrecht-durer,Unknown Genre,genre_painting
Early_Renaissance,Northern_Renaissance,0.8348878622055054,23153,18017,Unknown Artist,albrecht-durer,sketch_and_study,genre_painting
Early_Renaissance,Northern_Renaissance,0.8345102667808533,41501,18017,leonardo-da-vinci,albrecht-durer,sketch_and_study,genre_painting
Early_Renaissance,High_Renaissance,0.8647423982620239,25751,29414,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8601288199424744,40052,29414,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8569592237472534,44218,29414,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8566985726356506,50266,29414,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8539205193519592,56556,29414,hieronymus-bosch,Unknown Artist,religious_painting,religious_painting
Baroque,Rococo,0.8501390218734741,78706,58562,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
Northern_Renaissance,Rococo,0.8219605088233948,9407,58562,albrecht-durer,Unknown Artist,landscape,cityscape
Mannerism_Late_Renaissance,Rococo,0.8120498061180115,59772,58562,paolo-veronese,Unknown Artist,landscape,cityscape
Baroque,Rococo,0.8056061267852783,67933,58562,Unknown Artist,Unknown Artist,Unknown Genre,cityscape
Baroque,Rococo,0.7952876091003418,43810,58562,Unknown Artist,Unknown Artist,cityscape,cityscape
Northern_Renaissance,High_Renaissance,0.8508399724960327,18147,73047,albrecht-durer,Unknown Artist,nude_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8363919258117676,29361,73047,Unknown Artist,Unknown Artist,portrait,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8335060477256775,18029,73047,albrecht-durer,Unknown Artist,religious_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8334566950798035,20954,73047,Unknown Artist,Unknown Artist,genre_painting,Unknown Genre
Northern_Renaissance,High_Renaissance,0.8331473469734192,8805,73047,albrecht-durer,Unknown Artist,nude_painting,Unknown Genre
Northern_Renaissance,Baroque,0.8533651232719421,13171,8522,albrecht-durer,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8522999882698059,17996,8522,albrecht-durer,rembrandt,genre_painting,religious_painting
Northern_Renaissance,Baroque,0.8509568572044373,3117,8522,albrecht-durer,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8477786183357239,1440,8522,albrecht-durer,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8467115759849548,12172,8522,albrecht-durer,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.802091658115387,9407,71224,albrecht-durer,Unknown Artist,landscape,Unknown Genre
Northern_Renaissance,Baroque,0.7937132120132446,13279,71224,albrecht-durer,Unknown Artist,cityscape,Unknown Genre
Early_Renaissance,High_Renaissance,0.818130373954773,31136,37582,Unknown Artist,michelangelo,sketch_and_study,nude_painting
Early_Renaissance,High_Renaissance,0.8148341178894043,56862,37582,Unknown Artist,michelangelo,religious_painting,nude_painting
Northern_Renaissance,High_Renaissance,0.8113751411437988,3119,37582,albrecht-durer,michelangelo,religious_painting,nude_painting
Early_Renaissance,High_Renaissance,0.8086305260658264,50890,37582,Unknown Artist,michelangelo,religious_painting,nude_painting
Northern_Renaissance,High_Renaissance,0.807578980922699,69797,37582,Unknown Artist,michelangelo,Unknown Genre,nude_painting
High_Renaissance,Northern_Renaissance,0.8938743472099304,71698,70518,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8861597180366516,76472,70518,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8857314586639404,68996,70518,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8738994002342224,79385,70518,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.8708361983299255,72848,70518,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
Early_Renaissance,Mannerism_Late_Renaissance,0.8757537603378296,38091,65219,leonardo-da-vinci,Unknown Artist,religious_painting,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.8718324303627014,19614,65219,pietro-perugino,Unknown Artist,religious_painting,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.8707821369171143,29533,65219,Unknown Artist,Unknown Artist,religious_painting,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.8693828582763672,23112,65219,pietro-perugino,Unknown Artist,religious_painting,portrait
Early_Renaissance,Mannerism_Late_Renaissance,0.8602365851402283,49464,65219,Unknown Artist,Unknown Artist,religious_painting,portrait
Early_Renaissance,High_Renaissance,0.948014497756958,43726,36425,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9479200839996338,69439,36425,Unknown Artist,raphael,Unknown Genre,religious_painting
Early_Renaissance,High_Renaissance,0.9478424191474915,56355,36425,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.943989634513855,37605,36425,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9439312815666199,55930,36425,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8412754535675049,46281,55922,pietro-perugino,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8257935643196106,44859,55922,titian,Unknown Artist,portrait,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8253723978996277,44161,55922,titian,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8246791362762451,57028,55922,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8244107365608215,55639,55922,raphael,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9195356369018555,40419,75017,michelangelo,Unknown Artist,religious_painting,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.9168423414230347,32165,75017,michelangelo,Unknown Artist,religious_painting,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.9128715991973877,23937,75017,michelangelo,Unknown Artist,religious_painting,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.906559944152832,75432,75017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.9055596590042114,20905,75017,michelangelo,Unknown Artist,religious_painting,Unknown Genre
Early_Renaissance,High_Renaissance,0.890618085861206,40864,35390,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8899540901184082,55936,35390,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8854349255561829,6422,35390,albrecht-durer,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8775079250335693,25716,35390,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8706320524215698,30414,35390,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8333308100700378,27760,18140,leonardo-da-vinci,Unknown Artist,sketch_and_study,Unknown Genre
High_Renaissance,Northern_Renaissance,0.830720841884613,50949,18140,leonardo-da-vinci,Unknown Artist,sketch_and_study,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.7995657920837402,20308,18140,leonardo-da-vinci,Unknown Artist,sketch_and_study,Unknown Genre
Early_Renaissance,Northern_Renaissance,0.7930808663368225,80535,18140,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre
High_Renaissance,Northern_Renaissance,0.7922216653823853,62162,18140,leonardo-da-vinci,Unknown Artist,sketch_and_study,Unknown Genre
High_Renaissance,Mannerism_Late_Renaissance,0.8897733688354492,22541,55726,raphael,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8810853958129883,39920,55726,raphael,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.876599907875061,56818,55726,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8728106617927551,33550,55726,pietro-perugino,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8709992170333862,19178,55726,Unknown Artist,tintoretto,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8471982479095459,30772,49965,Unknown Artist,Unknown Artist,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8467698693275452,20288,49965,hans-holbein-the-younger,Unknown Artist,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8316141366958618,65333,49965,lucas-cranach-the-elder,Unknown Artist,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8308884501457214,37452,49965,Unknown Artist,Unknown Artist,religious_painting,portrait
Early_Renaissance,High_Renaissance,0.8259118795394897,49243,49965,Unknown Artist,Unknown Artist,religious_painting,portrait
Early_Renaissance,High_Renaissance,0.9033628106117249,22603,45028,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9014323949813843,19755,45028,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9004138708114624,55655,45028,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8993128538131714,6422,45028,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8991526365280151,48695,45028,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8974580764770508,56458,23384,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8935840129852295,19178,23384,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8931149840354919,27547,23384,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8883484601974487,32986,23384,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8800672292709351,51437,23384,Unknown Artist,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Baroque,0.8456637263298035,40689,657,leonardo-da-vinci,rembrandt,sketch_and_study,religious_painting
Northern_Renaissance,Baroque,0.8425465226173401,12625,657,albrecht-durer,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8320446014404297,12172,657,albrecht-durer,rembrandt,religious_painting,religious_painting
Early_Renaissance,Baroque,0.8288517594337463,56922,657,Unknown Artist,rembrandt,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8276913166046143,33854,657,Unknown Artist,rembrandt,genre_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8648552298545837,32099,31078,Unknown Artist,hans-holbein-the-younger,portrait,portrait
High_Renaissance,Northern_Renaissance,0.8612992167472839,35102,31078,Unknown Artist,hans-holbein-the-younger,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8508406281471252,44946,31078,Unknown Artist,hans-holbein-the-younger,portrait,portrait
High_Renaissance,Northern_Renaissance,0.8481369614601135,64971,31078,Unknown Artist,hans-holbein-the-younger,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8353667259216309,23852,31078,Unknown Artist,hans-holbein-the-younger,portrait,portrait
Baroque,Rococo,0.8554628491401672,62963,64205,joshua-reynolds,Unknown Artist,portrait,portrait
Baroque,Rococo,0.8402796983718872,64962,64205,Unknown Artist,Unknown Artist,portrait,portrait
Early_Renaissance,High_Renaissance,0.8950555324554443,61990,42778,Unknown Artist,michelangelo,sketch_and_study,sketch_and_study
Northern_Renaissance,High_Renaissance,0.8937130570411682,1312,42778,albrecht-durer,michelangelo,religious_painting,sketch_and_study
Northern_Renaissance,High_Renaissance,0.8897355198860168,3401,42778,Unknown Artist,michelangelo,Unknown Genre,sketch_and_study
Northern_Renaissance,High_Renaissance,0.8837157487869263,18127,42778,albrecht-durer,michelangelo,sketch_and_study,sketch_and_study
Northern_Renaissance,High_Renaissance,0.881233811378479,8202,42778,albrecht-durer,michelangelo,sketch_and_study,sketch_and_study
Baroque,Rococo,0.845227062702179,62963,74558,joshua-reynolds,Unknown Artist,portrait,Unknown Genre
Mannerism_Late_Renaissance,Baroque,0.8304644823074341,51180,11963,Unknown Artist,rembrandt,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8165720701217651,20667,11963,paolo-veronese,rembrandt,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8031890392303467,66273,11963,tintoretto,rembrandt,portrait,portrait
Mannerism_Late_Renaissance,Baroque,0.8029281497001648,74952,11963,Unknown Artist,rembrandt,Unknown Genre,portrait
Mannerism_Late_Renaissance,Baroque,0.7984309196472168,48753,11963,el-greco,rembrandt,portrait,portrait
High_Renaissance,Northern_Renaissance,0.7915900349617004,27917,66289,Unknown Artist,Unknown Artist,religious_painting,portrait
Early_Renaissance,Northern_Renaissance,0.7901941537857056,56981,66289,Unknown Artist,Unknown Artist,religious_painting,portrait
High_Renaissance,Northern_Renaissance,0.7800617814064026,50826,66289,leonardo-da-vinci,Unknown Artist,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8268479108810425,23708,52847,hans-holbein-the-younger,titian,portrait,portrait
Northern_Renaissance,High_Renaissance,0.8253973126411438,4150,52847,albrecht-durer,titian,portrait,portrait
Early_Renaissance,Northern_Renaissance,0.8630667924880981,56569,56799,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8480948805809021,56700,56799,fra-angelico,Unknown Artist,religious_painting,religious_painting
