source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre
Early_Renaissance,Northern_Renaissance,0.8563920855522156,36978,46164,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8678781986236572,39075,51930,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8804370760917664,26778,49917,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8458856344223022,25170,24590,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9219033718109131,44276,51928,fra-angelico,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8576824069023132,56332,25932,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8592098951339722,24838,56819,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8628578782081604,36175,18117,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9058975577354431,46903,56897,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8683452606201172,27917,29811,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.874298632144928,19178,35510,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8740997314453125,46959,27809,el-greco,anthony-van-dyck,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9056393504142761,30376,19342,pietro-perugino,pietro-perugino,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8962528705596924,56024,49517,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8127521276473999,40320,46281,lucas-cranach-the-elder,pietro-perugino,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9000933766365051,21160,46933,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8927246332168579,57028,49571,Unknown Artist,titian,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9206861853599548,28669,31431,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9362868070602417,43726,33149,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.924362063407898,44944,24904,Unknown Artist,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.922365665435791,49002,27103,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9020674824714661,11580,47498,albrecht-durer,raphael,religious_painting,religious_painting
Baroque,Rococo,0.8882940411567688,56746,55810,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8597761988639832,29714,56856,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9099896550178528,56716,56826,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8709467649459839,36632,56235,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9397388100624084,56355,20746,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8968876600265503,34061,30641,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8901879191398621,56569,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8823642730712891,56136,55647,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8676691651344299,56873,56579,Unknown Artist,el-greco,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9091868996620178,51500,27680,paolo-veronese,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8192404508590698,27917,23069,Unknown Artist,hans-memling,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8673182129859924,30414,55758,Unknown Artist,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8986247777938843,56018,33527,fra-angelico,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8980696201324463,55808,48260,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.7931627035140991,29533,17979,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9130119681358337,56604,25458,leonardo-da-vinci,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.902096152305603,32870,27923,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9086548089981079,28215,55743,Unknown Artist,raphael,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.9108706712722778,11580,28715,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9151504635810852,56674,56030,el-greco,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.7212193012237549,56992,56275,Unknown Artist,michelangelo,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.9110354781150818,49358,38214,Unknown Artist,jacob-jordaens,religious_painting,religious_painting
High_Renaissance,Baroque,0.911217212677002,52548,57132,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8314374685287476,48154,55964,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.9038017392158508,46903,50840,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9171419143676758,31767,55971,raphael,paolo-veronese,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9104505777359009,48260,53002,titian,bartolome-esteban-murillo,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8954200148582458,55705,32464,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9157233834266663,56127,25145,raphael,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8468565344810486,19597,11955,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8854831457138062,32261,46835,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8880060911178589,46641,56447,Unknown Artist,michelangelo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8540788888931274,27334,56038,tintoretto,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8744450807571411,56035,12172,titian,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8516442179679871,55731,18004,titian,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9107313752174377,56435,33704,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9133993983268738,49582,45887,tintoretto,jacob-jordaens,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8987813591957092,56387,43743,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8854919075965881,30272,39646,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8473964333534241,48517,49294,Unknown Artist,hans-memling,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8750230669975281,49140,40956,Unknown Artist,el-greco,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.945725679397583,44627,28993,raphael,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8947051167488098,34542,35147,raphael,paolo-veronese,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8724895715713501,48080,18187,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8875621557235718,17977,25780,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.865700364112854,56967,55679,Unknown Artist,michelangelo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8765823245048523,26778,22790,Unknown Artist,hans-memling,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9163334369659424,51425,22544,pietro-perugino,hans-memling,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9204394817352295,28746,55867,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8906440138816833,39021,56520,Unknown Artist,el-greco,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8740841150283813,29838,49259,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.922213077545166,56430,56164,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.913909912109375,56566,22499,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9012113213539124,20835,45167,fra-angelico,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8937099575996399,38210,50604,Unknown Artist,el-greco,religious_painting,religious_painting
Baroque,Rococo,0.8170380592346191,8522,55939,rembrandt,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9041481614112854,46471,44010,raphael,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8595060706138611,56648,24065,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.853991687297821,56737,29749,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8988935947418213,36632,56806,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8957381844520569,33734,55651,Unknown Artist,jacob-jordaens,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8409313559532166,26594,36635,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8517696857452393,46182,38912,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8295536041259766,44742,35442,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9037505388259888,32732,45272,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8782935738563538,40107,32812,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8960063457489014,44469,21573,leonardo-da-vinci,leonardo-da-vinci,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8668707013130188,56503,20075,Unknown Artist,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8273932337760925,25463,56061,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8818405866622925,34989,32517,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8419637680053711,57101,43305,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8595677018165588,27914,25311,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.9021225571632385,46312,37027,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8835229873657227,22495,49358,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.873833179473877,56818,40978,Unknown Artist,tintoretto,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8783167004585266,49571,37247,titian,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9003193378448486,39755,55839,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.789573073387146,36632,41184,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9015718102455139,32870,22248,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8365164399147034,44996,9996,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8856220245361328,55727,57139,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9333605170249939,56440,56855,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9108149409294128,56478,48805,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9110708832740784,50882,3709,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9160934686660767,30747,30850,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8735043406486511,48517,45302,Unknown Artist,anthony-van-dyck,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8896766901016235,57146,48958,raphael,tintoretto,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9228549003601074,56944,56712,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.919849157333374,30047,39229,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8932737112045288,42440,55656,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8792930245399475,57109,56811,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8870193362236023,47500,32678,el-greco,bartolome-esteban-murillo,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8582965135574341,32241,38963,titian,paolo-veronese,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9315951466560364,56604,55834,leonardo-da-vinci,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9062161445617676,25751,55969,Unknown Artist,titian,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8559260368347168,56737,5706,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9327201247215271,4321,49492,albrecht-durer,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.875859797000885,56778,27892,hans-holbein-the-younger,bartolome-esteban-murillo,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9154360890388489,56614,55686,pietro-perugino,lucas-cranach-the-elder,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.9152477383613586,56147,50730,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9310139417648315,33443,55608,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8893282413482666,56703,44164,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8680970072746277,21791,55919,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.8736186623573303,31656,41537,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.9275945425033569,52548,56138,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.907792329788208,24143,30047,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8636818528175354,44218,46000,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8512586355209351,55838,46369,Unknown Artist,raphael,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8527154326438904,44431,3117,Unknown Artist,albrecht-durer,religious_painting,religious_painting
Northern_Renaissance,Mannerism_Late_Renaissance,0.906187117099762,20178,52870,hans-memling,el-greco,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9016718864440918,20738,44652,Unknown Artist,titian,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8565208911895752,18164,8218,albrecht-durer,rembrandt,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9253965616226196,56645,49789,Unknown Artist,hans-memling,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9204456210136414,56645,45101,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8952110409736633,31181,32795,hieronymus-bosch,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8864624500274658,46959,32931,el-greco,bartolome-esteban-murillo,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8724895715713501,18187,48080,albrecht-durer,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8761264681816101,56503,41697,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.9046764969825745,53073,56949,Unknown Artist,raphael,religious_painting,religious_painting
High_Renaissance,Baroque,0.834786057472229,20501,57138,Unknown Artist,bartolome-esteban-murillo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9135048985481262,51425,56539,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9092133641242981,50194,18025,Unknown Artist,albrecht-durer,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8737564086914062,19227,24838,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8895222544670105,56995,52687,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9153856635093689,57024,48646,pietro-perugino,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8096075654029846,17993,2400,albrecht-durer,rembrandt,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8642083406448364,32315,25278,fra-angelico,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8811022639274597,56332,39055,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9235148429870605,33305,39350,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.917819619178772,56753,56669,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8268890380859375,13151,50675,albrecht-durer,michelangelo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8598560690879822,49238,26861,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.9347997307777405,56355,56082,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8792454600334167,56407,49434,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.9353623986244202,56614,37206,pietro-perugino,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8321998715400696,31952,36090,Unknown Artist,hieronymus-bosch,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8940978646278381,37964,30296,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9073484539985657,49582,56304,tintoretto,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8496994376182556,35997,21145,Unknown Artist,hans-memling,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8585923314094543,27609,19108,michelangelo,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8673844337463379,21503,49856,Unknown Artist,hans-memling,religious_painting,religious_painting
High_Renaissance,Baroque,0.9001976847648621,22248,36570,raphael,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.7978014945983887,52407,55644,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8792175650596619,29804,56450,tintoretto,bartolome-esteban-murillo,religious_painting,religious_painting
Mannerism_Late_Renaissance,Rococo,0.853210985660553,26412,35907,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9223460555076599,56704,49853,paolo-veronese,Unknown Artist,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8924676179885864,25184,56352,Unknown Artist,jacob-jordaens,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.811179518699646,12438,43906,albrecht-durer,peter-paul-rubens,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8897770047187805,26869,21477,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Northern_Renaissance,Baroque,0.8432833552360535,18187,4514,albrecht-durer,rembrandt,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8901717662811279,44647,32717,titian,bartolome-esteban-murillo,religious_painting,religious_painting
Early_Renaissance,Mannerism_Late_Renaissance,0.8807955384254456,55895,47005,Unknown Artist,el-greco,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.9145669937133789,44118,55872,tintoretto,peter-paul-rubens,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8254632353782654,39347,56657,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Baroque,0.8290466666221619,46517,17705,titian,rembrandt,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8488771915435791,48850,56002,fra-angelico,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8757832050323486,56943,50990,Unknown Artist,pietro-perugino,religious_painting,religious_painting
Northern_Renaissance,Rococo,0.889143168926239,24838,19844,Unknown Artist,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Northern_Renaissance,0.8121238350868225,46517,34684,titian,hieronymus-bosch,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.865680456161499,28884,41322,pietro-perugino,tintoretto,religious_painting,religious_painting
Northern_Renaissance,High_Renaissance,0.8922973871231079,56539,21001,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8550755977630615,29714,51589,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8675510287284851,19174,32256,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,High_Renaissance,0.8878968358039856,35109,27609,fra-angelico,michelangelo,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.8756385445594788,46214,56426,Unknown Artist,Unknown Artist,religious_painting,religious_painting
Early_Renaissance,Northern_Renaissance,0.836850643157959,31818,56210,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting
Mannerism_Late_Renaissance,Baroque,0.8854064345359802,23252,56267,paolo-veronese,Unknown Artist,religious_painting,religious_painting
High_Renaissance,Mannerism_Late_Renaissance,0.8580883741378784,31952,29893,Unknown Artist,tintoretto,religious_painting,religious_painting
